8
1 3 1 9 25 41 69 189 425 367 0 0 0 0 0 
1 1 5 7 17 33 27 249 177 301 0 0 0 0 0 
1 3 3 13 23 39 117 161 251 957 0 0 0 0 0 
1 1 1 13 13 49 23 219 223 455 0 0 0 0 0 
1 1 5 9 11 59 85 131 57 777 0 0 0 0 0 
1 3 1 3 21 51 109 251 393 555 0 0 0 0 0 
1 3 5 15 23 25 7 203 161 849 0 0 0 0 0 
1 3 3 11 7 37 9 253 307 567 0 0 0 0 0 
1 3 5 7 15 7 109 213 431 773 0 0 0 0 0 
1 3 5 11 5 1 15 241 159 921 0 0 0 0 0 
1 3 5 15 9 39 41 125 339 905 0 0 0 0 0 
1 3 5 11 19 45 15 107 485 609 0 0 0 0 0 
1 1 7 15 29 21 23 219 59 957 0 0 0 0 0 
1 3 7 13 21 31 31 15 127 37 0 0 0 0 0 
1 3 1 11 17 55 125 155 181 285 0 0 0 0 0 
1 3 1 7 19 27 21 3 193 73 0 0 0 0 0 
1 3 3 5 17 35 121 117 91 763 0 0 0 0 0 
1 3 1 7 17 5 91 233 445 703 0 0 0 0 0 
1 1 1 7 15 33 121 97 411 547 0 0 0 0 0 
1 1 3 1 15 35 101 249 349 855 0 0 0 0 0 
1 3 5 11 25 53 97 167 285 995 0 0 0 0 0 
1 3 1 5 17 35 125 69 239 87 0 0 0 0 0 
1 1 3 13 5 25 11 81 415 447 0 0 0 0 0 
1 3 7 13 23 25 99 33 107 275 0 0 0 0 0 
1 3 5 13 9 11 67 15 205 975 0 0 0 0 0 
1 3 3 13 25 37 15 37 147 147 0 0 0 0 0 
1 1 3 7 31 21 43 201 299 791 0 0 0 0 0 
1 3 3 13 7 37 69 65 511 773 0 0 0 0 0 
1 3 7 3 5 31 95 235 439 209 0 0 0 0 0 
1 1 1 1 7 35 9 249 381 347 0 0 0 0 0 
1 3 5 1 23 47 55 215 291 813 0 0 0 0 0 
1 1 5 9 3 43 45 139 261 811 0 0 0 0 0 
1 3 5 11 15 31 9 109 39 565 0 0 0 0 0 
1 1 3 7 5 15 91 203 451 723 0 0 0 0 0 
1 3 7 5 31 57 11 247 277 407 0 0 0 0 0 
1 3 3 15 17 17 5 33 127 525 0 0 0 0 0 
1 1 3 15 31 45 107 185 59 835 0 0 0 0 0 
1 3 3 11 11 19 67 181 357 5 0 0 0 0 0 
1 3 3 7 31 57 5 165 437 231 0 0 0 0 0 
1 3 1 1 11 25 69 243 347 577 0 0 0 0 0 
1 3 1 1 3 29 11 123 217 429 0 0 0 0 0 
1 1 3 7 29 53 61 35 87 1007 0 0 0 0 0 
1 1 7 11 21 1 85 79 247 35 0 0 0 0 0 
1 3 5 15 5 31 17 11 143 33 0 0 0 0 0 
1 3 3 15 15 63 7 109 95 883 0 0 0 0 0 
1 3 5 7 9 53 21 127 433 595 0 0 0 0 0 
1 3 5 9 13 41 83 207 209 767 0 0 0 0 0 
1 3 7 11 11 27 19 249 509 215 0 0 0 0 0 
1 1 3 15 31 23 31 89 479 943 0 0 0 0 0 
1 1 5 5 19 57 89 47 401 821 0 0 0 0 0 
1 1 7 13 23 21 67 167 339 801 499 0 0 0 0 
1 1 1 5 15 49 45 193 187 515 569 0 0 0 0 
1 3 3 5 29 53 3 243 275 85 375 0 0 0 0 
1 1 3 15 31 33 85 87 337 17 911 0 0 0 0 
1 3 1 15 21 61 107 51 485 127 505 0 0 0 0 
1 3 3 11 9 53 117 83 69 759 1947 0 0 0 0 
1 3 5 1 1 25 69 31 215 71 1359 0 0 0 0 
1 1 5 15 3 27 87 81 71 761 17 0 0 0 0 
1 3 7 7 31 49 1 121 95 197 211 0 0 0 0 
1 3 1 11 1 51 97 229 371 455 1107 0 0 0 0 
1 3 1 15 9 37 115 23 375 803 343 0 0 0 0 
1 3 3 3 11 1 95 125 357 457 1807 0 0 0 0 
1 3 5 11 19 21 47 61 29 827 259 0 0 0 0 
1 1 3 5 1 39 27 25 69 565 1767 0 0 0 0 
1 3 7 13 27 45 93 25 133 993 191 0 0 0 0 
1 1 1 5 27 61 83 17 271 759 1441 0 0 0 0 
1 1 3 11 21 21 101 105 41 215 97 0 0 0 0 
1 1 7 15 23 25 113 187 237 15 1581 0 0 0 0 
1 3 5 9 17 13 97 199 105 901 715 0 0 0 0 
1 3 5 15 15 3 93 145 83 57 1101 0 0 0 0 
1 3 3 7 13 63 55 249 289 43 1971 0 0 0 0 
1 3 3 3 9 25 123 133 331 431 65 0 0 0 0 
1 1 5 11 29 39 47 255 435 221 1763 0 0 0 0 
1 3 1 1 19 17 45 101 295 287 1419 0 0 0 0 
1 3 5 13 17 61 115 233 197 193 449 0 0 0 0 
1 1 7 15 9 61 19 115 53 617 1875 0 0 0 0 
1 3 1 3 9 13 15 213 181 133 811 0 0 0 0 
1 1 1 9 25 7 29 137 301 147 1657 0 0 0 0 
1 1 5 5 5 63 35 183 393 43 2037 0 0 0 0 
1 3 5 13 19 45 97 133 363 507 773 0 0 0 0 
1 1 7 9 17 43 13 209 99 993 2009 0 0 0 0 
1 3 1 7 1 41 81 37 487 505 1895 0 0 0 0 
1 1 3 15 27 5 49 95 97 567 1051 0 0 0 0 
1 1 7 5 1 9 65 235 419 605 1605 0 0 0 0 
1 3 7 15 29 57 33 235 417 15 1845 0 0 0 0 
1 3 7 13 7 21 23 69 11 189 981 0 0 0 0 
1 3 3 7 19 41 75 75 431 233 1321 0 0 0 0 
1 1 3 7 5 45 85 65 111 487 137 0 0 0 0 
1 3 5 13 19 51 27 211 371 907 835 0 0 0 0 
1 3 5 15 21 31 35 51 321 533 89 0 0 0 0 
1 3 1 7 31 37 93 23 417 121 1011 0 0 0 0 
1 3 5 1 17 45 97 103 197 829 525 0 0 0 0 
1 3 5 3 25 15 43 75 213 521 43 0 0 0 0 
1 3 5 11 3 17 127 179 155 809 533 0 0 0 0 
1 1 3 9 17 3 5 237 195 987 1919 0 0 0 0 
1 1 5 11 29 11 99 115 65 519 995 0 0 0 0 
1 3 3 9 29 55 43 231 299 505 2039 0 0 0 0 
1 1 1 13 23 11 35 227 377 319 7 0 0 0 0 
1 3 1 1 31 63 53 45 303 505 1391 0 0 0 0 
1 1 5 9 1 17 101 83 305 595 1821 0 0 0 0 
1 3 7 1 29 51 1 65 469 827 847 0 0 0 0 
1 1 3 13 11 35 117 35 411 781 1877 0 0 0 0 
1 3 7 7 27 51 49 111 33 91 1845 0 0 0 0 
1 3 3 11 7 1 77 191 389 315 1659 0 0 0 0 
1 3 1 7 19 57 67 161 103 649 1041 0 0 0 0 
1 1 7 15 3 31 49 47 427 143 515 0 0 0 0 
1 3 1 3 11 1 81 185 317 483 1573 0 0 0 0 
1 3 3 15 31 57 107 49 223 779 2023 0 0 0 0 
1 3 7 7 25 7 87 211 369 875 1485 0 0 0 0 
1 3 1 15 21 49 39 85 509 993 931 0 0 0 0 
1 3 1 9 23 39 79 135 227 313 1269 0 0 0 0 
1 1 5 11 11 47 101 187 313 257 1245 0 0 0 0 
1 1 3 15 3 37 41 139 61 99 1323 0 0 0 0 
1 3 5 11 5 27 69 91 343 423 603 0 0 0 0 
1 3 7 11 23 55 61 61 241 107 1583 0 0 0 0 
1 3 7 15 1 33 99 249 51 993 1597 0 0 0 0 
1 1 1 13 11 47 13 239 369 1015 1545 0 0 0 0 
1 1 5 13 25 55 9 99 331 95 341 0 0 0 0 
1 1 5 13 25 39 45 165 295 99 1697 0 0 0 0 
1 3 5 15 9 17 77 129 317 647 1145 0 0 0 0 
1 1 3 15 1 7 81 247 439 221 633 0 0 0 0 
1 1 3 15 29 29 43 13 53 275 93 0 0 0 0 
1 1 5 13 9 53 47 177 25 799 1223 0 0 0 0 
1 1 7 7 3 51 117 121 347 913 653 0 0 0 0 
1 3 3 1 17 43 89 99 455 951 1803 0 0 0 0 
1 1 1 11 21 1 51 53 73 203 1 0 0 0 0 
1 1 3 11 23 57 73 167 241 379 217 0 0 0 0 
1 1 7 9 9 63 75 201 507 531 149 0 0 0 0 
1 3 3 13 25 29 99 105 71 441 1487 0 0 0 0 
1 1 1 9 19 29 27 103 443 501 455 0 0 0 0 
1 1 3 7 3 9 1 145 509 753 1353 0 0 0 0 
1 3 1 5 9 41 29 195 71 657 1787 0 0 0 0 
1 3 1 1 13 63 87 37 447 655 1261 0 0 0 0 
1 3 1 11 25 5 97 175 185 113 51 0 0 0 0 
1 3 5 15 17 37 73 245 349 971 1221 0 0 0 0 
1 3 3 1 3 47 99 235 151 839 1105 0 0 0 0 
1 1 5 9 7 53 47 203 245 181 1715 0 0 0 0 
1 1 3 9 19 19 41 125 325 73 481 0 0 0 0 
1 3 5 3 19 21 25 183 443 281 525 0 0 0 0 
1 3 7 1 23 21 119 215 421 269 511 0 0 0 0 
1 3 7 13 15 51 117 73 479 545 2023 0 0 0 0 
1 1 3 13 21 29 11 163 1 895 1999 0 0 0 0 
1 3 1 13 19 53 65 195 265 705 221 0 0 0 0 
1 1 3 9 31 11 51 9 11 317 1663 0 0 0 0 
1 1 7 3 21 11 83 135 85 947 1327 0 0 0 0 
1 1 1 13 17 23 113 155 355 805 185 0 0 0 0 
1 3 3 15 31 51 81 121 185 251 1753 0 0 0 0 
1 3 5 5 9 25 115 83 277 279 447 0 0 0 0 
1 3 1 7 13 29 25 223 343 39 429 0 0 0 0 
1 1 5 5 19 55 69 241 165 331 529 0 0 0 0 
1 3 5 1 3 57 119 177 449 907 1533 0 0 0 0 
1 1 7 15 5 23 101 25 181 851 843 0 0 0 0 
1 1 7 13 25 49 63 115 369 77 381 0 0 0 0 
1 3 7 13 11 55 31 171 395 323 1347 0 0 0 0 
1 1 5 13 5 35 11 13 219 381 1595 0 0 0 0 
1 3 5 7 29 23 73 191 119 811 1693 0 0 0 0 
1 3 5 9 15 27 59 141 345 725 1081 0 0 0 0 
1 3 1 11 21 25 43 147 103 885 1895 0 0 0 0 
1 3 1 15 25 23 67 9 307 969 317 0 0 0 0 
1 3 7 9 3 27 119 73 361 755 1289 0 0 0 0 
1 1 5 9 9 9 93 31 455 463 595 0 0 0 0 
1 3 1 5 31 15 93 175 501 85 1229 0 0 0 0 
1 3 5 11 19 49 81 95 43 931 1633 0 0 0 0 
1 1 7 15 13 53 11 191 93 275 701 0 0 0 0 
1 3 5 3 19 43 33 27 409 983 2007 0 0 0 0 
1 3 5 15 31 5 89 49 249 663 177 0 0 0 0 
1 3 5 13 7 17 97 223 285 339 701 0 0 0 0 
1 1 5 1 7 39 89 97 81 541 1161 0 0 0 0 
1 1 1 5 11 13 37 211 205 19 1129 0 0 0 0 
1 3 5 13 27 15 57 179 163 555 1017 0 0 0 0 
1 3 1 3 11 61 81 47 153 729 917 0 0 0 0 
1 3 1 15 31 9 79 93 127 743 529 0 0 0 0 
1 3 5 15 19 45 25 111 423 189 1161 0 0 0 0 
1 1 3 5 9 37 25 57 131 507 1587 0 0 0 0 
1 3 1 9 9 59 127 229 85 749 57 0 0 0 0 
1 1 3 11 27 29 37 91 23 965 1811 0 0 0 0 
1 3 7 15 3 47 53 181 277 943 739 0 0 0 0 
1 3 1 1 31 55 13 219 223 513 573 0 0 0 0 
1 3 3 15 1 5 11 41 495 889 1779 0 0 0 0 
1 1 7 5 15 17 41 221 37 323 893 0 0 0 0 
1 3 5 5 31 15 85 203 485 613 1495 0 0 0 0 
1 1 1 13 7 33 97 153 21 703 1717 0 0 0 0 
1 3 1 3 13 37 109 83 319 1015 7 0 0 0 0 
1 3 1 7 31 15 33 197 429 255 1005 0 0 0 0 
1 3 5 11 5 11 3 153 275 933 235 0 0 0 0 
1 3 5 1 19 15 15 11 483 985 1131 0 0 0 0 
1 3 3 1 19 33 103 97 477 249 345 0 0 0 0 
1 1 7 11 29 45 69 167 159 413 1247 0 0 0 0 
1 1 7 9 17 25 103 225 455 749 1023 0 0 0 0 
1 3 7 11 13 29 97 205 145 87 605 0 0 0 0 
1 1 3 7 9 33 75 241 69 387 1819 0 0 0 0 
1 1 3 9 27 3 47 111 137 867 687 0 0 0 0 
1 3 7 1 29 15 105 121 509 349 955 0 0 0 0 
1 3 5 11 25 25 111 1 311 303 1119 0 0 0 0 
1 1 3 13 11 17 83 83 57 969 2025 0 0 0 0 
1 1 1 15 29 49 123 25 391 243 1815 0 0 0 0 
1 3 7 7 31 53 49 195 29 599 597 0 0 0 0 
1 3 3 15 23 51 35 203 197 227 857 0 0 0 0 
1 1 7 5 29 51 11 63 293 181 1913 0 0 0 0 
1 1 5 11 5 57 119 133 153 77 1453 0 0 0 0 
1 1 5 13 25 61 41 89 389 763 1385 0 0 0 0 
1 3 1 13 19 55 55 101 191 81 1185 0 0 0 0 
1 3 5 7 19 53 99 1 311 221 1495 0 0 0 0 
1 1 5 7 19 55 79 117 25 355 51 0 0 0 0 
1 3 1 3 23 1 73 199 13 989 1123 0 0 0 0 
1 3 5 7 17 57 55 53 1 491 423 0 0 0 0 
1 3 3 3 5 59 53 103 277 601 203 0 0 0 0 
1 1 5 5 17 9 61 141 291 663 1837 0 0 0 0 
1 1 7 15 19 31 109 243 449 167 569 0 0 0 0 
1 1 7 15 13 7 3 63 483 37 1067 0 0 0 0 
1 3 3 7 5 39 55 3 297 303 1815 0 0 0 0 
1 1 7 5 9 63 1 253 409 631 1825 0 0 0 0 
1 1 5 15 17 49 47 9 19 295 209 0 0 0 0 
1 3 5 5 17 1 5 125 235 395 713 0 0 0 0 
1 1 1 11 23 17 123 49 389 675 1177 0 0 0 0 
1 3 7 9 13 35 123 179 131 509 1407 0 0 0 0 
1 3 5 11 3 27 57 169 435 471 869 0 0 0 0 
1 1 5 15 17 15 63 135 129 409 313 0 0 0 0 
1 3 1 1 7 19 51 185 227 229 1643 0 0 0 0 
1 1 5 11 5 17 55 3 215 657 623 0 0 0 0 
1 1 3 5 11 45 79 241 339 677 747 0 0 0 0 
1 3 1 9 13 17 23 189 275 643 1761 0 0 0 0 
1 3 5 11 23 11 67 83 379 37 87 0 0 0 0 
1 3 3 9 31 55 23 175 1 465 1273 0 0 0 0 
1 1 5 11 23 1 59 119 289 963 717 0 0 0 0 
1 1 5 9 1 15 115 69 277 237 1829 0 0 0 0 
1 1 1 7 15 53 15 249 123 191 309 1603 0 0 0 
1 3 3 1 5 59 95 241 415 107 435 1881 0 0 0 
1 3 7 9 31 25 13 159 25 303 1985 1511 0 0 0 
1 3 5 15 27 27 83 39 303 73 1111 2155 0 0 0 
1 1 3 11 27 37 1 243 47 443 2005 701 0 0 0 
1 3 5 3 11 29 29 107 237 675 223 835 0 0 0 
1 3 7 13 5 51 27 61 103 123 1627 839 0 0 0 
1 3 5 15 17 27 85 171 151 867 1037 73 0 0 0 
1 3 3 1 31 35 101 125 261 855 23 3315 0 0 0 
1 3 3 1 25 27 21 149 305 613 673 1597 0 0 0 
1 1 5 9 25 39 115 117 173 485 379 3949 0 0 0 
1 3 3 7 11 1 87 11 105 569 179 2951 0 0 0 
1 3 1 13 11 53 95 23 207 281 99 2059 0 0 0 
1 3 7 5 27 27 45 177 47 437 1783 2429 0 0 0 
1 3 1 5 15 23 103 223 389 537 131 1669 0 0 0 
1 3 3 15 31 15 75 161 373 685 747 2267 0 0 0 
1 3 7 3 25 11 101 155 275 497 1167 245 0 0 0 
1 1 7 5 15 1 45 69 87 311 1485 3439 0 0 0 
1 3 5 5 5 23 39 203 283 165 1673 2697 0 0 0 
1 3 7 9 11 55 9 209 461 147 1757 3249 0 0 0 
1 3 7 9 13 15 55 161 505 533 1391 863 0 0 0 
1 1 3 15 17 43 49 83 301 563 755 2169 0 0 0 
1 3 5 13 13 53 83 65 417 43 1655 2937 0 0 0 
1 3 1 11 19 27 85 213 101 727 1719 15 0 0 0 
1 3 7 11 23 29 125 25 87 487 1975 2729 0 0 0 
1 3 5 15 7 35 41 91 135 227 1547 721 0 0 0 
1 3 7 5 15 23 53 197 449 737 1521 1371 0 0 0 
1 3 7 13 1 35 71 33 441 889 573 2249 0 0 0 
1 3 3 15 5 15 49 175 275 73 1423 3667 0 0 0 
1 3 7 13 23 9 103 137 149 809 1019 3187 0 0 0 
1 1 3 9 19 43 9 103 217 845 1075 89 0 0 0 
1 3 7 3 15 25 27 225 29 159 1675 4045 0 0 0 
1 3 5 9 9 21 93 187 389 793 1325 775 0 0 0 
1 3 5 9 31 53 29 213 471 271 187 3285 0 0 0 
1 3 1 15 3 59 109 241 321 573 619 2869 0 0 0 
1 1 5 1 31 21 21 247 347 451 499 3179 0 0 0 
1 3 5 9 15 51 19 249 17 585 983 1341 0 0 0 
1 3 7 5 15 23 121 85 413 711 519 1531 0 0 0 
1 3 3 13 19 63 17 55 23 337 1643 1819 0 0 0 
1 3 5 5 21 63 29 125 109 357 1269 3985 0 0 0 
1 3 5 15 29 27 119 17 441 455 879 853 0 0 0 
1 3 7 9 7 27 55 221 83 155 683 1361 0 0 0 
1 3 5 11 15 5 123 55 153 155 621 1053 0 0 0 
1 3 7 11 5 43 73 125 271 561 1511 3851 0 0 0 
1 1 5 15 27 41 125 127 165 441 1603 3109 0 0 0 
1 3 7 3 17 11 9 225 237 691 1225 607 0 0 0 
1 3 5 13 3 33 23 145 15 811 1101 3601 0 0 0 
1 1 5 13 19 1 45 173 269 267 305 4053 0 0 0 
1 3 5 15 9 3 97 47 427 687 1971 2901 0 0 0 
1 3 1 11 29 43 9 91 45 329 131 3071 0 0 0 
1 3 7 11 1 19 83 51 365 487 2025 2341 0 0 0 
1 3 3 1 11 37 41 27 181 445 557 1149 0 0 0 
1 3 5 13 7 15 125 141 455 55 507 1679 0 0 0 
1 3 5 7 17 31 35 13 27 419 1227 1465 0 0 0 
1 3 3 1 19 7 37 165 27 617 591 3055 0 0 0 
1 3 5 13 9 49 39 53 373 81 1529 1875 0 0 0 
1 3 7 11 21 63 73 241 63 913 235 3885 0 0 0 
1 3 5 9 7 9 35 27 461 593 1293 367 0 0 0 
1 3 7 13 27 1 17 91 463 493 1539 351 0 0 0 
1 3 1 7 9 39 89 229 259 137 325 1337 0 0 0 
1 1 5 9 19 19 99 49 377 3 13 983 0 0 0 
1 3 7 15 19 51 101 165 57 479 1597 1561 0 0 0 
1 3 5 15 25 19 97 33 27 851 291 1233 0 0 0 
1 3 3 13 15 61 59 47 1 923 1501 2219 0 0 0 
1 1 3 1 15 43 79 247 331 943 1791 3077 0 0 0 
1 3 5 7 29 5 113 181 505 139 703 2469 0 0 0 
1 3 5 15 1 57 25 95 149 585 743 3063 0 0 0 
1 3 5 5 27 49 73 137 207 25 1031 859 0 0 0 
1 3 7 11 25 21 103 41 279 967 213 3847 0 0 0 
1 3 5 13 29 45 21 45 83 575 847 1877 0 0 0 
1 3 7 15 3 3 39 233 273 1 1601 1759 0 0 0 
1 3 1 11 19 59 59 225 75 1001 335 653 0 0 0 
1 3 5 15 23 51 119 221 157 615 247 1147 0 0 0 
1 3 3 9 21 13 53 217 509 1007 1567 1863 0 0 0 
1 1 7 1 5 61 111 7 11 377 1531 3175 0 0 0 
1 3 5 11 7 31 19 89 41 655 1083 3209 0 0 0 
1 3 5 11 17 27 101 187 221 951 451 2975 0 0 0 
1 3 7 13 13 59 55 23 301 573 1391 3555 0 0 0 
1 1 5 11 7 17 103 177 39 963 1975 3601 0 0 0 
1 3 1 5 7 35 117 131 431 463 1423 3839 0 0 0 
1 3 5 3 15 63 37 231 293 861 1955 2573 0 0 0 
1 3 7 11 23 35 99 245 503 797 1127 1223 0 0 0 
1 3 5 7 9 29 53 105 95 193 27 2865 0 0 0 
1 3 5 9 31 31 115 75 377 309 939 487 0 0 0 
1 3 5 15 17 57 113 57 497 259 1595 1803 0 0 0 
1 3 3 7 11 1 53 151 287 935 1823 1261 0 0 0 
1 3 7 7 17 45 123 11 9 355 1437 725 0 0 0 
1 1 5 13 23 37 115 119 57 297 1375 1245 0 0 0 
1 3 7 13 29 43 77 161 247 29 715 3167 0 0 0 
1 3 7 13 11 15 117 193 223 303 59 1411 0 0 0 
1 3 3 1 11 37 41 175 159 753 163 819 0 0 0 
1 3 1 7 25 29 63 91 357 97 373 1501 0 0 0 
1 3 7 13 27 29 119 11 3 423 1915 2639 0 0 0 
1 1 1 7 25 47 95 153 483 359 303 1591 0 0 0 
1 3 7 15 25 23 91 173 353 115 1497 3591 0 0 0 
1 3 5 1 11 55 91 7 467 183 317 7 0 0 0 
1 1 5 1 17 23 101 119 425 459 205 3633 0 0 0 
1 3 7 11 23 17 75 43 99 585 775 2931 0 0 0 
1 1 7 9 25 27 23 113 63 953 1093 335 0 0 0 
1 3 5 7 19 43 13 205 251 15 1511 2497 0 0 0 
1 3 7 9 27 15 117 9 291 1003 45 249 0 0 0 
1 3 5 11 23 35 19 191 289 513 511 189 0 0 0 
1 3 1 5 13 27 3 239 263 981 1119 1591 0 0 0 
1 3 5 9 13 15 21 253 329 417 879 2613 0 0 0 
1 3 1 13 17 15 49 37 207 429 383 159 0 0 0 
1 1 3 11 15 19 33 79 443 185 443 1705 0 0 0 
1 1 7 9 21 29 87 179 391 1023 879 403 0 0 0 
